timestamps,TP9,AF7,AF8,TP10,Right AUX
1605307696.284,-203.125,-83.984,-54.199,-121.582,0.000
1605307696.288,-57.129,-44.434,-33.691,-55.176,0.000
1605307696.291,107.422,3.418,-12.207,33.691,0.000
1605307696.295,243.164,139.648,124.023,179.688,0.000
1605307696.299,3.418,41.016,59.082,27.832,0.000
1605307696.303,-237.305,-109.863,-59.082,-153.320,0.000
1605307696.307,-104.004,-62.988,-38.086,-75.684,0.000
1605307696.311,63.965,-37.598,-31.738,6.836,0.000
1605307696.315,83.984,-27.832,-22.461,11.230,0.000
1605307696.319,-80.078,-55.176,-43.945,-68.848,0.000
1605307696.323,-205.078,-82.520,-52.246,-107.910,0.000
1605307696.327,-102.051,-64.941,-32.715,-63.477,0.000
1605307696.330,100.098,-7.324,-10.254,23.926,0.000
1605307696.334,129.395,-0.488,-14.648,43.945,0.000
1605307696.338,-59.082,-56.641,-47.363,-45.410,0.000
1605307696.342,-186.035,-60.547,-42.969,-106.445,0.000
1605307696.346,-125.000,-33.203,-40.527,-72.754,0.000
1605307696.350,103.516,27.832,24.414,74.219,0.000
1605307696.354,220.703,69.336,87.402,136.719,0.000
1605307696.358,-22.461,-49.805,-17.578,-37.598,0.000
1605307696.362,-215.820,-108.887,-57.617,-134.277,0.000
1605307696.366,-139.160,-63.477,-31.738,-78.613,0.000
1605307696.370,65.430,-9.766,-11.719,20.020,0.000
1605307696.373,126.953,-17.090,-15.137,43.945,0.000
1605307696.377,-20.020,-49.805,-33.691,-34.180,0.000
1605307696.381,-195.801,-94.238,-57.129,-118.164,0.000
1605307696.385,-166.016,-82.520,-43.457,-92.285,0.000
1605307696.389,143.555,86.426,86.426,101.562,0.000
1605307696.393,213.867,78.613,65.430,114.746,0.000
1605307696.397,-14.160,-64.941,-45.410,-40.039,0.000
1605307696.401,-194.336,-112.793,-55.664,-119.141,0.000
1605307696.405,-181.152,-85.449,-42.969,-108.398,0.000
1605307696.409,23.438,-12.207,-9.277,-3.906,0.000
1605307696.413,129.883,-2.930,-10.254,42.480,0.000
1605307696.416,22.461,-48.828,-39.062,-20.508,0.000
1605307696.420,-163.086,-94.238,-58.594,-101.074,0.000
1605307696.424,-185.547,-57.129,-42.969,-96.680,0.000
1605307696.428,4.883,-1.953,-17.090,2.441,0.000
1605307696.432,133.301,-10.254,-14.160,49.316,0.000
1605307696.436,60.547,-16.602,-20.020,-0.488,0.000
1605307696.440,-142.578,-78.125,-56.641,-101.074,0.000
1605307696.444,-140.137,-52.246,6.836,-60.547,0.000
1605307696.448,96.680,62.012,94.238,95.215,0.000
1605307696.452,143.066,13.672,7.324,59.570,0.000
1605307696.455,50.781,-32.715,-38.574,-14.648,0.000
1605307696.459,-139.160,-71.777,-54.688,-93.750,0.000
1605307696.463,-199.219,-68.848,-39.062,-107.422,0.000
1605307696.467,-50.781,-31.738,-23.438,-41.504,0.000
1605307696.471,102.051,2.441,-12.695,40.039,0.000
1605307696.475,77.637,-13.672,-28.320,20.020,0.000
1605307696.479,-100.098,-73.242,-65.430,-90.820,0.000
1605307696.483,-87.402,23.926,56.152,-6.348,0.000
1605307696.487,19.043,48.828,62.988,43.457,0.000
1605307696.491,94.238,-18.555,-14.160,23.438,0.000
1605307696.495,91.309,-24.414,-21.973,5.371,0.000
1605307696.498,-78.613,-77.637,-53.711,-81.055,0.000
1605307696.502,-200.684,-86.914,-49.316,-118.652,0.000
1605307696.506,-102.051,-42.480,-24.414,-70.801,0.000
1605307696.510,86.914,-12.695,-15.137,14.160,0.000
1605307696.514,93.750,-40.527,-32.715,12.695,0.000
1605307696.518,-71.777,-47.363,-43.945,-58.105,0.000
1605307696.522,-185.547,-49.316,-42.969,-98.145,0.000
1605307696.526,-119.629,-43.457,-32.715,-73.730,0.000
1605307696.530,77.637,16.113,0.977,19.043,0.000
1605307696.534,117.676,12.207,-18.555,28.809,0.000
1605307696.538,1.465,-37.109,-2.441,2.441,0.000
1605307696.541,-87.891,-44.434,48.828,-3.906,0.000
1605307696.545,-129.883,-59.570,-17.578,-65.918,0.000
1605307696.549,44.434,-15.625,-25.879,3.906,0.000
1605307696.553,139.648,12.207,-13.672,46.387,0.000
1605307696.557,-0.488,-28.809,-25.391,-30.762,0.000
1605307696.561,-183.594,-77.637,-48.340,-115.723,0.000
1605307696.565,-177.734,-51.270,-37.109,-103.516,0.000
1605307696.569,-5.859,-0.488,-18.066,-31.250,0.000
1605307696.573,105.957,12.695,-7.324,14.648,0.000
1605307696.577,158.691,83.496,124.512,96.191,0.000
1605307696.580,-99.609,17.578,56.152,-62.500,0.000
1605307696.584,-261.719,-62.500,-65.430,-201.172,0.000
1605307696.588,-65.918,-22.949,-34.180,-103.516,0.000
1605307696.592,30.273,-29.297,-28.809,-70.312,0.000
1605307696.596,-75.684,-41.016,-31.738,-120.117,0.000
1605307696.600,-268.066,-60.059,-51.270,-224.121,0.000
1605307696.604,-303.223,-63.965,-53.223,-238.281,0.000
1605307696.608,-142.090,-38.574,-33.691,-148.926,0.000
1605307696.612,14.648,5.859,-18.555,-65.918,0.000
1605307696.616,-44.434,-15.137,-25.879,-86.426,0.000
1605307696.620,-237.305,-75.684,-47.852,-181.641,0.000
1605307696.623,-283.203,-62.500,-37.109,-194.824,0.000
1605307696.627,-151.855,-38.086,-54.688,-133.789,0.000
1605307696.631,117.188,62.012,33.203,35.156,0.000
1605307696.635,191.406,127.930,127.930,115.723,0.000
1605307696.639,-147.461,-55.664,-30.762,-104.004,0.000
1605307696.643,-291.016,-112.305,-87.891,-174.316,0.000
1605307696.647,-126.465,-46.387,-45.410,-90.332,0.000
1605307696.651,74.219,-9.766,-10.254,0.000,0.000
1605307696.655,44.922,-38.574,-23.926,-11.230,0.000
1605307696.659,-147.949,-88.379,-49.316,-97.656,0.000
1605307696.663,-249.512,-111.328,-57.617,-143.555,0.000
1605307696.666,-131.348,-74.219,-31.250,-77.148,0.000
1605307696.670,229.004,127.930,149.902,171.875,0.000
1605307696.674,209.473,90.820,95.703,134.277,0.000
1605307696.678,-113.281,-92.773,-65.918,-89.844,0.000
1605307696.682,-231.934,-113.281,-61.523,-134.277,0.000
1605307696.686,-126.465,-81.543,-42.480,-76.660,0.000
1605307696.690,76.172,-31.738,-13.672,18.555,0.000
1605307696.694,104.980,-20.996,-16.602,32.227,0.000
1605307696.698,-54.688,-70.312,-48.828,-34.180,0.000
1605307696.702,-207.520,-118.652,-57.129,-93.262,0.000
1605307696.705,-123.047,-53.711,-31.250,-53.711,0.000
1605307696.709,84.473,-10.254,-20.996,36.133,0.000
1605307696.713,137.207,-37.598,-23.926,50.781,0.000
1605307696.717,-1.465,-51.758,-20.508,-9.277,0.000
1605307696.721,-208.496,-97.656,-72.754,-118.164,0.000
1605307696.725,-61.035,-3.906,30.762,0.000,0.000
1605307696.729,278.320,139.160,175.781,220.703,0.000
1605307696.733,187.500,19.043,15.137,99.121,0.000
1605307696.737,-15.137,-67.383,-59.570,-33.203,0.000
1605307696.741,-159.668,-77.148,-49.805,-83.984,0.000
1605307696.745,-127.930,-59.082,-32.227,-54.688,0.000
1605307696.748,49.805,-27.832,-20.020,20.020,0.000
1605307696.752,138.672,-12.207,-19.531,54.688,0.000
1605307696.756,13.184,-48.828,-48.340,-15.625,0.000
1605307696.760,-150.879,-80.078,-70.801,-93.750,0.000
1605307696.764,41.016,26.367,126.953,106.445,0.000
1605307696.768,161.621,42.969,110.352,144.531,0.000
1605307696.772,114.746,-18.066,-39.551,20.996,0.000
1605307696.776,40.039,-44.434,-46.387,-14.160,0.000
1605307696.780,-132.812,-85.449,-63.477,-83.496,0.000
1605307696.784,-148.926,-71.289,-44.922,-75.195,0.000
1605307696.788,7.812,-25.391,-27.344,7.324,0.000
1605307696.791,150.391,-2.930,-23.438,60.059,0.000
1605307696.795,75.195,-53.223,-45.898,10.742,0.000
1605307696.799,-110.352,-70.801,-58.594,-71.289,0.000
1605307696.803,-156.738,-45.898,-37.109,-88.867,0.000
1605307696.807,-34.180,-30.273,-23.438,-22.949,0.000
1605307696.811,129.395,12.207,-3.418,64.941,0.000
1605307696.815,79.590,3.906,-37.598,6.348,0.000
1605307696.819,-34.668,-59.082,-1.465,-19.043,0.000
1605307696.823,-36.133,-88.379,85.449,48.828,0.000
1605307696.827,-39.551,-57.129,-5.859,-10.742,0.000
1605307696.830,86.914,-9.277,-30.273,23.438,0.000
1605307696.834,99.609,-10.254,-30.273,24.902,0.000
1605307696.838,-89.355,-50.781,-65.918,-70.801,0.000
1605307696.842,-206.543,-82.520,-69.336,-124.512,0.000
1605307696.846,-78.125,-27.832,-33.691,-59.570,0.000
1605307696.850,100.098,20.020,-23.438,25.879,0.000
1605307696.854,109.863,1.465,-22.949,35.645,0.000
1605307696.858,155.762,34.668,142.578,150.391,0.000
1605307696.862,-22.461,-0.488,84.473,44.434,0.000
1605307696.866,-133.789,-44.922,-62.012,-79.102,0.000
1605307696.870,56.641,-10.254,-43.945,9.766,0.000
1605307696.873,109.863,-15.137,-40.039,23.926,0.000
1605307696.877,-42.969,-52.734,-40.527,-50.293,0.000
1605307696.881,-212.891,-81.055,-60.547,-121.582,0.000
1605307696.885,-147.461,-58.594,-48.828,-80.078,0.000
1605307696.889,50.293,-24.414,-29.297,4.395,0.000
1605307696.893,121.094,-0.488,-26.367,37.109,0.000
1605307696.897,-20.996,-30.273,-44.922,-24.414,0.000
1605307696.901,-182.129,-72.266,-61.035,-108.887,0.000
1605307696.905,-121.582,-31.250,-30.273,-68.848,0.000
1605307696.909,32.715,-7.324,-34.668,-0.977,0.000
1605307696.913,189.453,34.180,36.133,100.098,0.000
1605307696.916,173.340,68.359,116.211,138.672,0.000
1605307696.920,-144.043,-75.195,-33.691,-84.473,0.000
1605307696.924,-181.641,-81.055,-63.965,-117.676,0.000
1605307696.928,28.809,-0.488,-18.555,11.230,0.000
1605307696.932,142.578,8.789,-9.277,56.152,0.000
1605307696.936,27.344,-33.691,-29.297,-6.836,0.000
1605307696.940,-170.410,-82.031,-51.758,-98.145,0.000
1605307696.944,-197.266,-77.637,-54.688,-122.559,0.000
1605307696.948,-14.160,-28.809,-45.410,-33.691,0.000
1605307696.952,221.680,0.000,52.734,122.559,0.000
1605307696.955,107.422,-26.367,29.785,50.293,0.000
1605307696.959,-153.320,-58.594,-59.570,-114.258,0.000
1605307696.963,-202.637,-69.824,-62.500,-119.629,0.000
1605307696.967,-38.086,-38.574,-36.133,-27.832,0.000
1605307696.971,133.789,18.555,-9.766,43.945,0.000
1605307696.975,69.824,4.883,-30.762,-2.441,0.000
1605307696.979,-125.488,-63.477,-54.688,-85.449,0.000
1605307696.983,-193.359,-68.848,-48.340,-106.934,0.000
1605307696.987,-39.062,-1.465,-19.043,-32.715,0.000
1605307696.991,130.859,20.996,-4.395,43.945,0.000
1605307696.995,90.332,-15.137,-23.926,8.301,0.000
1605307696.998,-99.121,-50.781,-41.504,-72.266,0.000
1605307697.002,-214.355,-55.664,-52.246,-112.305,0.000
1605307697.006,-8.301,12.695,36.133,15.137,0.000
1605307697.010,234.375,65.430,112.305,147.461,0.000
1605307697.014,107.910,-1.465,-0.977,31.738,0.000
1605307697.018,-121.582,-67.383,-62.012,-98.633,0.000
1605307697.022,-238.770,-83.984,-56.641,-141.113,0.000
1605307697.026,-113.770,-38.574,-22.949,-67.383,0.000
1605307697.030,75.195,6.348,-9.766,1.953,0.000
1605307697.034,63.477,-5.371,-28.809,-38.086,0.000
1605307697.038,-132.324,-53.711,-55.176,-142.090,0.000
1605307697.041,-280.273,-53.223,-49.316,-195.801,0.000
1605307697.045,-148.438,-17.090,25.391,-103.027,0.000
1605307697.049,14.160,8.789,24.902,-49.805,0.000
1605307697.053,-1.465,-8.789,-23.438,-98.145,0.000
1605307697.057,-180.664,-64.941,-42.969,-193.359,0.000
1605307697.061,-341.309,-98.145,-52.734,-259.277,0.000
1605307697.065,-273.926,-66.895,-29.297,-221.191,0.000
1605307697.069,-79.102,-10.742,-8.789,-121.094,0.000
1605307697.073,-13.672,-3.906,-14.160,-77.148,0.000
1605307697.077,-151.855,-67.383,-41.504,-162.598,0.000
1605307697.080,-294.434,-67.871,-40.039,-221.191,0.000
1605307697.084,-257.324,-34.180,-21.484,-180.664,0.000
1605307697.088,-77.637,-21.973,-12.695,-93.262,0.000
1605307697.092,42.480,8.301,-0.488,-33.203,0.000
1605307697.096,-87.402,-45.898,-48.340,-100.098,0.000
1605307697.100,-187.500,-20.996,-2.441,-106.934,0.000
1605307697.104,-83.008,72.266,81.543,-17.090,0.000
1605307697.108,-6.836,-7.812,-4.395,-27.832,0.000
1605307697.112,69.824,-32.715,-32.715,-1.953,0.000
1605307697.116,-18.066,-54.688,-54.688,-33.691,0.000
1605307697.120,-183.105,-89.355,-63.965,-102.539,0.000
1605307697.123,-192.383,-87.891,-36.133,-89.355,0.000
1605307697.127,-8.301,-20.996,-14.648,-9.766,0.000
1605307697.131,124.512,-10.742,-13.184,41.016,0.000
1605307697.135,48.828,-51.270,-28.320,20.996,0.000
1605307697.139,-1.953,70.801,60.059,50.293,0.000
1605307697.143,-78.613,35.156,30.273,-1.465,0.000
1605307697.147,-32.227,-58.594,-46.875,-26.367,0.000
1605307697.151,129.395,-36.133,-29.785,53.223,0.000
1605307697.155,90.332,-54.688,-44.922,40.527,0.000
1605307697.159,-89.844,-76.172,-60.547,-43.945,0.000
1605307697.163,-175.781,-87.402,-63.965,-75.684,0.000
1605307697.166,-16.602,-47.852,-46.875,-7.324,0.000
1605307697.170,165.527,-26.855,-33.691,66.895,0.000
1605307697.174,135.254,-21.973,-38.574,68.848,0.000
1605307697.178,-44.922,-44.922,-49.805,-15.137,0.000
1605307697.182,-148.926,-83.008,-52.734,-62.012,0.000
1605307697.186,-9.766,-38.086,-22.461,14.648,0.000
1605307697.190,153.809,-19.531,-23.438,78.613,0.000
1605307697.194,200.195,24.414,8.301,115.723,0.000
1605307697.198,94.727,61.035,44.922,94.238,0.000
1605307697.202,-121.582,-71.289,-30.762,-41.992,0.000
1605307697.205,-46.387,-70.801,-33.691,-10.254,0.000
1605307697.209,146.973,-15.137,-13.672,80.078,0.000
1605307697.213,164.062,-11.719,-19.531,83.496,0.000
1605307697.217,-7.324,-58.105,-39.551,-0.488,0.000
1605307697.221,-144.531,-75.684,-44.922,-66.406,0.000
1605307697.225,-81.543,-52.734,-41.504,-29.297,0.000
1605307697.229,95.703,-18.066,-20.508,49.316,0.000
1605307697.233,256.836,104.004,80.566,159.180,0.000
1605307697.237,73.242,36.621,27.344,58.105,0.000
1605307697.241,-178.711,-87.402,-63.965,-95.703,0.000
1605307697.245,-113.770,-62.012,-37.598,-49.316,0.000
1605307697.248,75.684,-32.715,-16.602,35.645,0.000
1605307697.252,159.668,-12.207,-5.371,69.336,0.000
1605307697.256,13.672,-54.199,-37.109,-2.441,0.000
1605307697.260,-163.086,-92.285,-53.223,-78.613,0.000
1605307697.264,-133.789,-74.707,-33.691,-56.641,0.000
1605307697.268,62.988,-2.930,-8.301,37.109,0.000
1605307697.272,170.410,19.531,-1.953,76.172,0.000
1605307697.276,41.504,-41.016,-36.621,1.465,0.000
1605307697.280,-141.602,-80.078,-52.734,-80.566,0.000
1605307697.284,-173.828,-86.426,-58.594,-87.891,0.000
1605307697.288,64.941,20.508,14.160,53.711,0.000
1605307697.291,264.160,119.141,82.031,171.875,0.000
1605307697.295,70.801,-14.160,-20.020,20.020,0.000
1605307697.299,-150.391,-89.844,-65.918,-103.027,0.000
1605307697.303,-166.016,-53.711,-42.969,-84.961,0.000
1605307697.307,2.441,-3.906,-11.719,-3.906,0.000
1605307697.311,150.391,7.812,-7.324,59.570,0.000
1605307697.315,83.008,-9.277,-27.832,29.297,0.000
1605307697.319,-118.164,-60.059,-48.828,-62.500,0.000
1605307697.323,-179.199,-64.453,-43.457,-90.820,0.000
1605307697.327,99.121,144.531,89.844,92.773,0.000
1605307697.330,235.840,131.348,73.242,136.719,0.000
1605307697.334,83.984,-35.645,-37.109,18.555,0.000
1605307697.338,-105.957,-77.148,-56.152,-58.105,0.000
1605307697.342,-184.082,-83.496,-56.641,-97.656,0.000
1605307697.346,-38.086,-36.621,-22.949,-26.855,0.000
1605307697.350,114.746,-15.625,-20.020,39.062,0.000
1605307697.354,92.773,-31.738,-34.668,22.949,0.000
1605307697.358,-95.215,-80.566,-49.316,-66.895,0.000
1605307697.362,-186.035,-69.824,-45.410,-109.863,0.000
1605307697.366,-61.523,-29.297,-12.695,-40.039,0.000
1605307697.370,108.398,-16.113,2.441,40.039,0.000
1605307697.373,126.953,-8.789,-2.930,45.410,0.000
1605307697.377,-62.500,-55.664,-35.156,-59.082,0.000
1605307697.381,-155.762,-42.480,-21.484,-83.496,0.000
1605307697.385,-3.418,49.805,41.504,22.461,0.000
1605307697.389,111.816,9.766,3.418,46.387,0.000
1605307697.393,110.352,-24.902,-26.855,30.762,0.000
1605307697.397,-34.668,-52.734,-44.922,-37.109,0.000
1605307697.401,-177.246,-70.801,-49.316,-93.262,0.000
1605307697.405,-117.676,-55.176,-38.086,-70.801,0.000
1605307697.409,76.660,-2.930,-19.043,11.230,0.000
1605307697.413,125.488,-11.719,-29.297,32.715,0.000
1605307697.416,-28.320,-54.688,-48.340,-32.715,0.000
1605307697.420,-76.660,89.844,47.363,-14.160,0.000
1605307697.424,-57.129,66.406,35.645,-9.277,0.000
1605307697.428,32.715,-41.016,-27.344,7.812,0.000
1605307697.432,137.207,-23.926,-20.020,47.852,0.000
1605307697.436,3.418,-60.547,-41.016,-19.043,0.000
1605307697.440,-177.246,-83.008,-52.246,-104.492,0.000
1605307697.444,-157.227,-67.871,-41.992,-101.074,0.000
1605307697.448,21.973,-31.738,-25.879,-14.160,0.000
1605307697.452,129.883,-29.297,-21.973,41.992,0.000
1605307697.455,38.574,-24.902,-26.367,-3.418,0.000
1605307697.459,-144.531,-52.734,-44.434,-91.797,0.000
1605307697.463,-173.340,-82.520,-41.992,-91.309,0.000
1605307697.467,26.367,-7.812,-8.301,5.371,0.000
1605307697.471,137.207,-11.230,-25.879,46.387,0.000
1605307697.475,90.820,24.414,8.301,47.363,0.000
1605307697.479,-16.602,97.168,66.895,21.484,0.000
1605307697.483,-158.691,-49.316,-18.555,-83.984,0.000
1605307697.487,-46.387,-60.059,-32.715,-43.945,0.000
1605307697.491,114.746,-10.254,-9.766,41.016,0.000
1605307697.495,71.777,-29.785,-19.043,18.066,0.000
1605307697.498,-123.535,-93.262,-46.387,-88.867,0.000
1605307697.502,-196.289,-75.195,-41.016,-108.398,0.000
1605307697.506,-43.457,-31.738,-32.227,-27.832,0.000
1605307697.510,125.977,-24.414,-16.113,45.898,0.000
1605307697.514,209.961,156.250,96.680,130.859,0.000
1605307697.518,-24.902,72.754,38.574,-1.465,0.000
1605307697.522,-236.328,-117.676,-60.059,-130.859,0.000
1605307697.526,-73.730,-62.988,-29.297,-43.457,0.000
1605307697.530,108.887,-33.691,-21.973,33.203,0.000
1605307697.534,105.469,-25.879,-24.414,31.738,0.000
1605307697.538,-73.730,-60.547,-56.152,-66.895,0.000
1605307697.541,-198.730,-83.496,-72.266,-110.352,0.000
1605307697.545,-74.219,-55.176,-44.434,-47.363,0.000
1605307697.549,128.906,11.230,-15.625,38.574,0.000
1605307697.553,136.230,7.812,-17.578,43.945,0.000
1605307697.557,-40.527,-57.129,-44.922,-50.781,0.000
1605307697.561,-167.969,-67.871,-47.363,-91.797,0.000
1605307697.565,-104.004,-36.621,-42.480,-58.105,0.000
1605307697.569,141.113,37.109,25.391,76.660,0.000
1605307697.573,245.605,61.523,86.426,158.691,0.000
1605307697.577,-20.508,-57.129,-27.344,-23.926,0.000
1605307697.580,-215.820,-103.516,-76.172,-138.184,0.000
1605307697.584,-143.066,-58.594,-42.969,-85.938,0.000
1605307697.588,82.520,8.789,1.465,30.273,0.000
1605307697.592,138.184,3.418,-16.113,39.062,0.000
1605307697.596,-18.555,-42.480,-45.898,-44.922,0.000
1605307697.600,-180.176,-72.754,-58.105,-112.305,0.000
1605307697.604,-151.367,-60.059,-44.922,-76.660,0.000
1605307697.608,209.961,114.258,135.254,161.621,0.000
1605307697.612,261.230,87.402,90.820,149.414,0.000
1605307697.616,-32.227,-76.172,-64.941,-56.641,0.000
1605307697.620,-200.195,-93.262,-62.988,-126.465,0.000
1605307697.623,-182.617,-65.918,-55.664,-102.539,0.000
1605307697.627,15.625,-9.277,-13.184,1.465,0.000
1605307697.631,126.465,-14.160,-14.160,33.203,0.000
1605307697.635,20.996,-56.152,-52.734,-24.902,0.000
1605307697.639,-160.156,-90.332,-60.059,-113.281,0.000
1605307697.643,-181.641,-49.805,-44.922,-113.281,0.000
1605307697.647,-2.441,-4.883,-26.367,-22.949,0.000
1605307697.651,122.070,-8.789,-22.461,26.855,0.000
1605307697.655,49.805,-19.531,-20.508,10.254,0.000
1605307697.659,-160.156,-88.379,-65.918,-87.891,0.000
1605307697.663,-118.164,9.277,15.625,-32.715,0.000
1605307697.666,178.711,201.660,159.668,162.598,0.000
1605307697.670,161.133,37.598,24.902,79.102,0.000
1605307697.674,21.973,-55.664,-54.688,-29.297,0.000
1605307697.678,-153.320,-75.195,-56.152,-112.793,0.000
1605307697.682,-199.707,-79.590,-42.969,-113.281,0.000
1605307697.686,-49.805,-55.664,-30.273,-36.133,0.000
1605307697.690,107.910,-12.695,-19.043,30.273,0.000
1605307697.694,62.012,-42.480,-43.945,-0.488,0.000
1605307697.698,-135.254,-98.145,-73.730,-92.285,0.000
1605307697.702,-41.016,136.230,100.098,48.828,0.000
1605307697.705,51.270,129.883,87.402,69.336,0.000
1605307697.709,56.641,-44.434,-40.527,-0.488,0.000
1605307697.713,62.012,-54.199,-42.480,-0.488,0.000
1605307697.717,-101.562,-88.867,-60.059,-92.285,0.000
1605307697.721,-209.473,-84.961,-50.781,-122.559,0.000
1605307697.725,-115.723,-69.824,-39.062,-65.430,0.000
1605307697.729,76.172,-44.434,-27.832,18.555,0.000
1605307697.733,91.309,-48.340,-47.852,7.812,0.000
1605307697.737,-80.566,-58.594,-57.617,-66.895,0.000
1605307697.741,-202.637,-74.219,-43.457,-100.098,0.000
1605307697.745,-122.559,-84.473,-37.109,-77.148,0.000
1605307697.748,88.867,-3.418,-5.859,13.672,0.000
1605307697.752,89.355,-44.922,-49.316,-1.953,0.000
1605307697.756,31.250,20.996,23.438,23.438,0.000
1605307697.760,29.297,174.316,144.531,88.379,0.000
1605307697.764,-119.629,-35.156,-19.043,-65.918,0.000
1605307697.768,0.000,-73.730,-55.664,-32.715,0.000
1605307697.772,104.492,-29.785,-32.227,25.879,0.000
1605307697.776,-25.879,-63.477,-48.828,-43.457,0.000
1605307697.780,-200.195,-110.352,-66.895,-128.906,0.000
1605307697.784,-158.203,-80.566,-56.152,-103.516,0.000
1605307697.788,41.504,-31.738,-31.738,-7.812,0.000
1605307697.791,124.512,-11.719,-20.020,35.156,0.000
1605307697.795,180.176,170.410,119.141,134.766,0.000
1605307697.799,-32.715,77.637,62.500,15.137,0.000
1605307697.803,-203.613,-107.910,-71.289,-123.047,0.000
1605307697.807,-10.742,-70.801,-40.039,-32.227,0.000
1605307697.811,108.398,-56.641,-32.715,9.766,0.000
1605307697.815,21.973,-49.316,-41.992,-26.367,0.000
1605307697.819,-167.969,-96.191,-66.895,-117.676,0.000
1605307697.823,-198.242,-104.492,-67.871,-122.070,0.000
1605307697.827,-18.066,-52.246,-44.434,-37.109,0.000
1605307697.830,122.559,-0.488,-14.648,38.574,0.000
1605307697.834,50.293,-29.297,-25.879,7.324,0.000
1605307697.838,-149.902,-105.957,-58.594,-104.492,0.000
1605307697.842,-186.035,-79.102,-38.086,-99.609,0.000
1605307697.846,-44.434,-49.805,-35.156,-38.086,0.000
1605307697.850,167.480,53.711,32.715,76.660,0.000
1605307697.854,220.215,147.461,105.957,141.602,0.000
1605307697.858,-100.098,-63.477,-27.344,-59.082,0.000
1605307697.862,-231.934,-113.770,-65.918,-139.648,0.000
1605307697.866,-62.988,-26.855,-28.320,-49.316,0.000
1605307697.870,116.211,10.254,-8.789,42.969,0.000
1605307697.873,79.102,-23.926,-26.367,15.625,0.000
1605307697.877,-102.539,-69.336,-54.199,-82.520,0.000
1605307697.881,-199.707,-79.102,-66.406,-114.258,0.000
1605307697.885,-82.520,-43.945,-40.039,-44.434,0.000
1605307697.889,248.047,182.617,116.211,175.781,0.000
1605307697.893,213.379,132.324,73.242,133.301,0.000
1605307697.897,-113.281,-92.773,-75.195,-86.914,0.000
1605307697.901,-228.516,-109.863,-68.848,-134.277,0.000
1605307697.905,-98.633,-60.059,-32.715,-77.148,0.000
1605307697.909,98.633,-6.348,-8.789,16.113,0.000
1605307697.913,92.285,-28.320,-25.879,8.301,0.000
1605307697.916,-74.219,-70.801,-54.688,-78.125,0.000
1605307697.920,-211.426,-104.980,-66.406,-136.230,0.000
1605307697.924,-129.395,-50.781,-39.551,-85.449,0.000
1605307697.928,74.707,5.859,-10.254,7.812,0.000
1605307697.932,119.629,-21.484,-23.438,29.297,0.000
1605307697.936,-21.484,-46.387,-35.156,-30.762,0.000
1605307697.940,-211.914,-113.281,-65.430,-131.836,0.000
1605307697.944,-114.258,-2.441,0.000,-37.598,0.000
1605307697.948,190.430,183.105,102.539,140.137,0.000
1605307697.952,152.344,12.207,-1.465,57.617,0.000
1605307697.955,-32.227,-92.773,-61.035,-47.852,0.000
1605307697.959,-178.223,-95.703,-65.430,-116.211,0.000
1605307697.963,-167.480,-72.754,-62.988,-101.074,0.000
1605307697.967,22.949,-42.969,-34.668,-11.230,0.000
1605307697.971,135.254,-17.090,-29.297,33.203,0.000
1605307697.975,0.488,-47.363,-62.500,-35.156,0.000
1605307697.979,-166.016,-86.914,-69.824,-114.258,0.000
1605307697.983,2.930,151.367,95.703,51.758,0.000
1605307697.987,137.207,149.902,83.984,95.703,0.000
1605307697.991,102.539,-37.598,-44.922,5.371,0.000
1605307697.995,5.859,-69.336,-55.664,-28.809,0.000
1605307697.998,-170.410,-101.562,-64.941,-100.586,0.000
1605307698.002,-182.617,-70.801,-51.270,-99.609,0.000
1605307698.006,-18.555,-40.527,-34.180,-24.414,0.000
1605307698.010,122.559,-19.043,-17.578,36.133,0.000
1605307698.014,46.387,-50.781,-44.922,-4.395,0.000
1605307698.018,-136.719,-61.523,-66.406,-85.449,0.000
1605307698.022,-195.801,-47.852,-48.340,-100.098,0.000
1605307698.026,-64.453,-48.340,-28.320,-41.504,0.000
1605307698.030,120.117,-13.184,-3.906,43.457,0.000
1605307698.034,63.477,-52.246,-38.574,7.324,0.000
1605307698.038,-66.895,9.277,-4.883,-30.762,0.000
1605307698.041,-63.965,141.602,74.707,10.254,0.000
1605307698.045,-62.012,-10.254,-9.277,-26.855,0.000
1605307698.049,61.035,-55.176,-33.691,5.859,0.000
1605307698.053,65.918,-39.551,-43.945,3.906,0.000
1605307698.057,-104.004,-69.336,-51.270,-73.730,0.000
1605307698.061,-218.750,-98.633,-46.387,-115.234,0.000
1605307698.065,-102.051,-55.664,-31.738,-53.223,0.000
1605307698.069,89.355,-22.949,-20.508,18.555,0.000
1605307698.073,93.262,-45.410,-29.785,6.348,0.000
1605307698.077,16.113,117.676,40.039,15.625,0.000
1605307698.080,-126.465,65.918,21.973,-42.480,0.000
1605307698.084,-137.695,-88.379,-43.945,-68.359,0.000
1605307698.088,60.059,-41.016,-26.855,20.508,0.000
1605307698.092,104.980,-42.969,-27.344,29.785,0.000
1605307698.096,-55.176,-61.523,-38.086,-47.852,0.000
1605307698.100,-201.172,-90.820,-57.129,-113.770,0.000
1605307698.104,-122.070,-67.871,-44.922,-66.406,0.000
1605307698.108,64.941,-43.457,-27.832,14.160,0.000
1605307698.112,125.000,-16.113,-23.438,32.227,0.000
