timestamps,TP9,AF7,AF8,TP10,Right AUX
1605290445.234,-33.691,-14.648,-14.160,-28.320,0.000
1605290445.238,-41.504,-22.461,-28.809,-46.387,0.000
1605290445.242,-44.434,-31.250,-37.598,-48.828,0.000
1605290445.246,-47.852,-16.602,-34.668,-48.340,0.000
1605290445.250,-53.223,-13.672,-34.668,-55.176,0.000
1605290445.254,-55.176,-25.391,-41.016,-61.523,0.000
1605290445.258,-58.105,-43.945,-47.363,-67.383,0.000
1605290445.262,-49.316,-67.383,-41.992,-62.500,0.000
1605290445.266,-49.316,-40.039,-44.922,-61.035,0.000
1605290445.270,-49.316,-21.484,-47.363,-62.500,0.000
1605290445.273,-43.945,-26.855,-44.922,-57.129,0.000
1605290445.277,-42.480,-32.227,-44.922,-54.688,0.000
1605290445.281,-44.434,-33.691,-46.875,-58.105,0.000
1605290445.285,-45.898,-18.066,-40.527,-54.688,0.000
1605290445.289,-38.574,-18.066,-38.086,-44.434,0.000
1605290445.293,-33.691,-18.066,-40.039,-41.504,0.000
1605290445.297,-30.762,-33.691,-41.016,-44.434,0.000
1605290445.301,-32.227,-54.199,-45.898,-45.898,0.000
1605290445.305,-32.715,-19.531,-39.062,-38.086,0.000
1605290445.309,-32.227,-14.160,-41.504,-36.133,0.000
1605290445.313,-27.344,-17.578,-36.133,-29.785,0.000
1605290445.316,-24.902,-18.066,-28.809,-24.414,0.000
1605290445.320,-39.062,-30.762,-41.504,-40.039,0.000
1605290445.324,-44.434,-36.133,-50.293,-43.457,0.000
1605290445.328,-38.086,-28.320,-43.457,-33.203,0.000
1605290445.332,-34.668,-23.438,-30.762,-28.809,0.000
1605290445.336,-34.668,-33.203,-28.320,-29.297,0.000
1605290445.340,-33.691,-40.527,-27.344,-23.438,0.000
1605290445.344,-30.273,-32.715,-26.855,-18.555,0.000
1605290445.348,-30.762,-14.648,-23.438,-28.320,0.000
1605290445.352,-38.086,-26.367,-21.973,-38.574,0.000
1605290445.355,-36.621,-72.266,-34.180,-41.016,0.000
1605290445.359,-29.785,-42.969,-41.504,-40.527,0.000
1605290445.363,-38.574,-16.602,-37.109,-41.992,0.000
1605290445.367,-46.387,-17.090,-25.879,-43.945,0.000
1605290445.371,-40.039,-10.742,-23.926,-38.574,0.000
1605290445.375,-28.320,-14.160,-21.484,-31.738,0.000
1605290445.379,-24.902,-16.602,-23.438,-31.738,0.000
1605290445.383,-33.691,-31.738,-34.668,-39.062,0.000
1605290445.387,-40.527,-22.949,-36.621,-37.598,0.000
1605290445.391,-36.621,-46.875,-29.297,-29.785,0.000
1605290445.395,-33.203,-67.383,-24.902,-28.809,0.000
1605290445.398,-32.715,-27.344,-31.250,-35.156,0.000
1605290445.402,-26.367,-15.137,-28.809,-34.180,0.000
1605290445.406,-25.391,-5.859,-18.066,-31.250,0.000
1605290445.410,-32.715,-12.695,-21.973,-39.062,0.000
1605290445.414,-40.039,-32.715,-35.156,-42.969,0.000
1605290445.418,-39.551,-36.133,-37.598,-43.457,0.000
1605290445.422,-38.574,-34.180,-32.227,-46.875,0.000
1605290445.426,-34.668,-33.203,-29.785,-40.527,0.000
1605290445.430,-30.762,-23.926,-26.367,-26.367,0.000
1605290445.434,-31.250,-25.391,-28.320,-31.250,0.000
1605290445.438,-24.414,-30.273,-33.203,-28.809,0.000
1605290445.441,-26.855,-24.414,-31.250,-26.367,0.000
1605290445.445,-34.180,-32.227,-26.855,-32.715,0.000
1605290445.449,-29.785,-58.594,-24.414,-17.578,0.000
1605290445.453,-23.438,-27.832,-29.297,-12.207,0.000
1605290445.457,-23.438,-10.742,-36.621,-21.484,0.000
1605290445.461,-33.203,-28.320,-32.715,-28.809,0.000
1605290445.465,-37.109,-30.762,-29.785,-31.738,0.000
1605290445.469,-32.715,-22.461,-31.250,-29.297,0.000
1605290445.473,-28.809,-17.578,-29.785,-23.926,0.000
1605290445.477,-22.949,-34.180,-31.738,-26.855,0.000
1605290445.480,-22.949,-28.320,-30.273,-35.645,0.000
1605290445.484,-36.621,-62.500,-38.086,-47.363,0.000
1605290445.488,-40.527,-83.984,-41.016,-49.805,0.000
1605290445.492,-28.320,-27.832,-24.414,-40.527,0.000
1605290445.496,-21.973,-21.484,-14.160,-32.227,0.000
1605290445.500,-21.484,-25.391,-14.160,-33.691,0.000
1605290445.504,-31.738,-30.762,-30.762,-47.852,0.000
1605290445.508,-32.715,-26.855,-46.387,-42.969,0.000
1605290445.512,-27.344,-26.367,-37.598,-31.250,0.000
1605290445.516,-41.504,-39.551,-20.996,-41.992,0.000
1605290445.520,-54.688,-41.016,-13.184,-48.828,0.000
1605290445.523,-48.340,-44.434,-10.742,-38.086,0.000
1605290445.527,-48.340,-35.645,-11.719,-32.227,0.000
1605290445.531,-51.758,-25.879,-5.859,-29.297,0.000
1605290445.535,-59.570,-34.668,-9.766,-36.133,0.000
1605290445.539,-56.641,-54.688,-14.648,-38.086,0.000
1605290445.543,-45.410,-72.266,-3.418,-25.391,0.000
1605290445.547,-50.293,-43.457,-12.695,-30.273,0.000
1605290445.551,-59.082,-32.715,-22.949,-33.691,0.000
1605290445.555,-58.594,-43.945,-18.066,-29.785,0.000
1605290445.559,-44.922,-36.621,-12.207,-26.855,0.000
1605290445.563,-39.062,-34.180,-9.277,-22.461,0.000
1605290445.566,-41.992,-34.180,-8.301,-19.043,0.000
1605290445.570,-39.062,-26.367,-3.418,-16.113,0.000
1605290445.574,-37.109,-20.020,-8.789,-20.508,0.000
1605290445.578,-30.273,-53.711,-14.648,-16.602,0.000
1605290445.582,-28.809,-71.289,-20.508,-13.672,0.000
1605290445.586,-35.645,-28.320,-27.832,-22.461,0.000
1605290445.590,-27.832,-18.066,-20.996,-22.949,0.000
1605290445.594,-23.926,-20.508,-16.113,-22.461,0.000
1605290445.598,-33.691,-38.574,-26.367,-29.785,0.000
1605290445.602,-37.598,-45.410,-36.133,-34.668,0.000
1605290445.605,-33.203,-34.180,-31.250,-28.320,0.000
1605290445.609,-36.133,-35.645,-29.785,-25.879,0.000
1605290445.613,-35.645,-38.086,-28.809,-23.926,0.000
1605290445.617,-37.598,-41.504,-25.391,-21.484,0.000
1605290445.621,-43.945,-44.434,-26.367,-31.250,0.000
1605290445.625,-42.969,-37.109,-23.438,-33.203,0.000
1605290445.629,-41.016,-23.438,-21.484,-33.691,0.000
1605290445.633,-33.691,-35.156,-20.020,-31.250,0.000
1605290445.637,-25.879,-74.707,-16.602,-21.484,0.000
1605290445.641,-33.691,-52.734,-30.273,-30.762,0.000
1605290445.645,-40.039,-26.367,-32.227,-40.039,0.000
1605290445.648,-39.551,-28.320,-23.926,-36.133,0.000
1605290445.652,-34.180,-30.273,-27.832,-34.180,0.000
1605290445.656,-28.320,-32.715,-37.109,-37.109,0.000
1605290445.660,-25.391,-29.785,-36.133,-40.527,0.000
1605290445.664,-24.902,-28.320,-31.738,-41.504,0.000
1605290445.668,-29.297,-12.207,-30.762,-36.133,0.000
1605290445.672,-23.438,-47.363,-21.484,-20.996,0.000
1605290445.676,-23.438,-69.336,-23.438,-21.484,0.000
1605290445.680,-28.320,-21.484,-31.250,-34.668,0.000
1605290445.684,-29.785,-19.531,-27.832,-37.109,0.000
1605290445.688,-33.203,-20.020,-24.902,-35.645,0.000
1605290445.691,-27.344,-15.137,-25.391,-26.855,0.000
1605290445.695,-21.973,-19.531,-24.902,-23.438,0.000
1605290445.699,-19.043,-24.414,-21.484,-25.391,0.000
1605290445.703,-26.367,-20.020,-16.602,-29.785,0.000
1605290445.707,-28.320,-15.625,-14.648,-23.926,0.000
1605290445.711,-24.414,-22.949,-14.648,-17.578,0.000
1605290445.715,-29.785,-26.855,-20.508,-22.461,0.000
1605290445.719,-31.738,-31.738,-28.320,-29.297,0.000
1605290445.723,-33.691,-29.297,-29.785,-40.039,0.000
1605290445.727,-36.621,-42.969,-31.250,-41.016,0.000
1605290445.730,-36.621,-82.031,-35.645,-35.645,0.000
1605290445.734,-33.203,-45.898,-28.809,-32.227,0.000
1605290445.738,-32.227,-23.438,-27.344,-30.762,0.000
1605290445.742,-37.109,-37.598,-34.180,-37.109,0.000
1605290445.746,-37.109,-25.879,-24.414,-36.621,0.000
1605290445.750,-35.645,-14.648,-21.973,-28.809,0.000
1605290445.754,-38.086,-22.949,-27.344,-30.762,0.000
1605290445.758,-33.691,-36.133,-26.855,-27.832,0.000
1605290445.762,-35.156,-27.832,-32.715,-32.227,0.000
1605290445.766,-40.039,-58.594,-32.227,-35.645,0.000
1605290445.770,-34.180,-74.707,-26.855,-27.832,0.000
1605290445.773,-34.180,-27.832,-28.809,-28.320,0.000
1605290445.777,-40.039,-26.367,-33.203,-38.574,0.000
1605290445.781,-33.203,-27.832,-32.715,-34.668,0.000
1605290445.785,-30.273,-28.320,-32.227,-28.320,0.000
1605290445.789,-35.156,-23.926,-32.227,-26.367,0.000
1605290445.793,-39.551,-22.461,-30.273,-20.508,0.000
1605290445.797,-35.156,-27.344,-22.949,-20.508,0.000
1605290445.801,-26.855,-27.344,-25.879,-21.973,0.000
1605290445.805,-28.320,-30.762,-36.133,-19.531,0.000
1605290445.809,-25.879,-18.555,-26.367,-11.719,0.000
1605290445.813,-21.973,-15.625,-21.973,-13.184,0.000
1605290445.816,-31.738,-30.273,-34.180,-24.902,0.000
1605290445.820,-32.715,-41.504,-33.691,-28.320,0.000
1605290445.824,-18.066,-57.617,-21.484,-11.719,0.000
1605290445.828,-21.484,-44.922,-22.461,-1.465,0.000
1605290445.832,-21.973,-22.461,-18.066,0.488,0.000
1605290445.836,-28.809,-14.160,-21.484,-22.949,0.000
1605290445.840,-32.715,-20.508,-26.855,-35.645,0.000
1605290445.844,-21.484,-26.855,-29.297,-28.809,0.000
1605290445.848,-14.648,-18.555,-32.227,-21.484,0.000
1605290445.852,-19.531,-19.531,-39.062,-20.020,0.000
1605290445.855,-24.902,-15.625,-49.805,-26.855,0.000
1605290445.859,-9.277,-47.852,-41.992,-21.973,0.000
1605290445.863,0.000,-65.430,-36.133,-22.461,0.000
1605290445.867,-11.719,-15.625,-43.945,-25.391,0.000
1605290445.871,-9.766,-8.789,-40.039,-15.137,0.000
1605290445.875,-2.930,-16.602,-36.133,-12.207,0.000
1605290445.879,-8.301,-26.367,-36.621,-13.672,0.000
1605290445.883,-15.137,-34.180,-39.062,-18.555,0.000
1605290445.887,-14.160,-27.832,-32.715,-21.484,0.000
1605290445.891,-13.184,-19.043,-31.738,-17.578,0.000
1605290445.895,-16.113,-20.508,-33.691,-14.648,0.000
1605290445.898,-15.625,-31.738,-32.227,-17.090,0.000
1605290445.902,-14.648,-27.344,-35.156,-21.484,0.000
1605290445.906,-15.137,-18.066,-30.762,-22.461,0.000
1605290445.910,-18.555,-20.996,-28.320,-20.996,0.000
1605290445.914,-14.160,-27.832,-23.438,-17.578,0.000
1605290445.918,-9.766,-54.688,-24.902,-20.508,0.000
1605290445.922,-10.254,-33.203,-29.785,-23.438,0.000
1605290445.926,-17.578,-7.324,-28.809,-23.926,0.000
1605290445.930,-28.320,-25.391,-34.180,-32.227,0.000
1605290445.934,-27.344,-34.668,-33.203,-31.738,0.000
1605290445.938,-27.344,-33.203,-34.668,-29.785,0.000
1605290445.941,-29.785,-32.227,-39.551,-35.156,0.000
1605290445.945,-27.832,-38.574,-39.062,-35.156,0.000
1605290445.949,-26.855,-27.344,-35.645,-28.320,0.000
1605290445.953,-15.625,-33.203,-21.484,-12.695,0.000
1605290445.957,-5.371,-54.199,-16.113,-3.418,0.000
1605290445.961,-19.531,-40.039,-23.438,-21.973,0.000
1605290445.965,-29.785,-35.156,-23.926,-33.691,0.000
1605290445.969,-34.180,-26.855,-26.367,-27.832,0.000
1605290445.973,-32.715,-21.484,-34.180,-20.996,0.000
1605290445.977,-30.762,-31.250,-33.203,-28.320,0.000
1605290445.980,-33.203,-38.574,-32.227,-33.203,0.000
1605290445.984,-30.762,-32.227,-35.645,-37.109,0.000
1605290445.988,-32.227,-27.832,-28.809,-37.598,0.000
1605290445.992,-30.273,-29.297,-18.555,-29.785,0.000
1605290445.996,-30.762,-30.762,-27.832,-31.250,0.000
1605290446.000,-31.738,-35.645,-37.109,-31.738,0.000
1605290446.004,-35.645,-32.715,-33.691,-31.738,0.000
1605290446.008,-31.738,-33.203,-25.879,-32.715,0.000
1605290446.012,-20.020,-55.176,-18.555,-22.949,0.000
1605290446.016,-30.762,-41.992,-28.320,-30.762,0.000
1605290446.020,-44.922,-34.180,-43.945,-45.898,0.000
1605290446.023,-44.434,-38.086,-41.992,-44.922,0.000
1605290446.027,-42.969,-29.785,-31.250,-45.410,0.000
1605290446.031,-43.945,-23.926,-30.762,-41.016,0.000
1605290446.035,-32.715,-13.672,-24.902,-24.414,0.000
1605290446.039,-27.344,-26.855,-27.832,-26.855,0.000
1605290446.043,-37.109,-45.410,-38.574,-39.551,0.000
1605290446.047,-40.527,-38.574,-35.156,-31.250,0.000
1605290446.051,-37.109,-29.297,-28.809,-21.484,0.000
1605290446.055,-34.180,-32.227,-27.832,-23.438,0.000
1605290446.059,-33.691,-41.016,-32.715,-28.809,0.000
1605290446.063,-40.527,-32.227,-41.504,-41.992,0.000
1605290446.066,-19.043,-31.250,-8.789,-17.090,0.000
1605290446.070,-20.996,-41.016,-7.324,-16.113,0.000
1605290446.074,-45.410,-29.297,-37.109,-43.457,0.000
1605290446.078,-41.992,-30.273,-34.668,-41.992,0.000
1605290446.082,-39.062,-30.273,-36.621,-41.992,0.000
1605290446.086,-38.086,-29.297,-38.086,-43.457,0.000
1605290446.090,-45.410,-30.273,-40.527,-48.340,0.000
1605290446.094,-42.969,-29.785,-32.715,-39.062,0.000
1605290446.098,-39.551,-24.902,-29.297,-35.645,0.000
1605290446.102,-37.109,-34.180,-35.156,-43.457,0.000
1605290446.105,-22.949,-49.316,-22.461,-28.320,0.000
1605290446.109,-30.273,-23.926,-20.996,-23.926,0.000
1605290446.113,-41.504,-14.160,-28.320,-25.879,0.000
1605290446.117,-42.480,-51.758,-30.762,-29.785,0.000
1605290446.121,-38.086,-50.781,-26.855,-37.109,0.000
1605290446.125,-54.199,-17.578,-32.715,-56.152,0.000
1605290446.129,-69.336,-19.531,-43.945,-68.848,0.000
1605290446.133,-63.477,-26.855,-42.480,-64.453,0.000
1605290446.137,-67.383,-26.367,-44.434,-68.848,0.000
1605290446.141,-40.527,-27.832,-17.090,-46.387,0.000
1605290446.145,-27.344,-30.273,2.441,-39.062,0.000
1605290446.148,-63.965,-26.367,-31.738,-70.312,0.000
1605290446.152,-67.383,-27.344,-38.574,-66.895,0.000
1605290446.156,-60.059,-21.973,-33.691,-60.547,0.000
1605290446.160,-59.570,-35.156,-36.621,-62.500,0.000
1605290446.164,-56.641,-37.598,-42.480,-58.594,0.000
1605290446.168,-53.711,-28.809,-42.969,-50.781,0.000
1605290446.172,-56.152,-31.738,-35.645,-44.434,0.000
1605290446.176,-49.805,-34.180,-34.668,-41.992,0.000
1605290446.180,-42.969,-35.156,-34.180,-43.457,0.000
1605290446.184,-44.434,-24.414,-37.109,-50.781,0.000
1605290446.188,-42.480,-18.555,-37.109,-44.434,0.000
1605290446.191,-41.992,-22.949,-33.203,-33.203,0.000
1605290446.195,-35.645,-35.156,-27.832,-28.320,0.000
1605290446.199,-13.184,-50.293,-19.531,-16.602,0.000
1605290446.203,-16.602,-34.668,-25.391,-22.949,0.000
1605290446.207,-29.297,-15.625,-30.273,-34.180,0.000
1605290446.211,-32.715,-17.578,-33.203,-36.133,0.000
1605290446.215,-33.203,-22.461,-34.668,-36.133,0.000
1605290446.219,-35.645,-25.879,-39.062,-37.598,0.000
1605290446.223,-36.133,-28.320,-36.621,-42.969,0.000
1605290446.227,-30.762,-28.809,-34.668,-42.969,0.000
1605290446.230,-30.762,-23.926,-33.203,-33.691,0.000
1605290446.234,-17.090,-16.602,-13.672,-13.672,0.000
1605290446.238,-20.020,-30.762,-14.648,-18.066,0.000
1605290446.242,-37.598,-39.551,-32.715,-37.598,0.000
1605290446.246,-35.156,-26.855,-34.668,-39.062,0.000
1605290446.250,-40.527,-24.414,-31.738,-36.133,0.000
1605290446.254,-35.156,-33.691,-23.926,-27.832,0.000
1605290446.258,-40.527,-39.551,-30.762,-36.621,0.000
1605290446.262,-56.152,-38.574,-37.109,-42.480,0.000
1605290446.266,-52.246,-34.180,-34.668,-32.715,0.000
1605290446.270,-49.805,-38.574,-27.832,-30.273,0.000
1605290446.273,-46.387,-39.062,-26.367,-29.785,0.000
1605290446.277,-51.270,-30.273,-30.762,-38.574,0.000
1605290446.281,-62.500,-37.598,-32.227,-45.898,0.000
1605290446.285,-65.430,-42.969,-33.691,-48.340,0.000
1605290446.289,-55.176,-30.762,-16.602,-38.086,0.000
1605290446.293,-32.227,-18.555,-2.441,-16.113,0.000
1605290446.297,-44.434,-30.762,-23.438,-33.203,0.000
1605290446.301,-55.664,-43.945,-38.086,-53.223,0.000
1605290446.305,-45.410,-44.434,-35.645,-48.340,0.000
1605290446.309,-31.738,-33.691,-26.367,-36.133,0.000
1605290446.313,-33.203,-26.855,-21.973,-32.227,0.000
1605290446.316,-37.109,-30.762,-27.832,-34.668,0.000
1605290446.320,-32.227,-35.645,-37.109,-35.645,0.000
1605290446.324,-42.480,-37.109,-38.574,-48.340,0.000
1605290446.328,-25.879,-21.973,-20.996,-34.180,0.000
1605290446.332,-16.602,-20.020,-10.254,-21.973,0.000
1605290446.336,-40.039,-30.762,-26.855,-38.086,0.000
1605290446.340,-36.621,-36.133,-41.992,-33.691,0.000
1605290446.344,-33.203,-37.109,-38.086,-34.668,0.000
1605290446.348,-32.227,-35.645,-25.879,-35.645,0.000
1605290446.352,-33.691,-34.668,-23.926,-30.273,0.000
1605290446.355,-38.086,-34.180,-22.949,-27.344,0.000
1605290446.359,-35.645,-39.062,-26.855,-28.809,0.000
1605290446.363,-32.227,-36.133,-29.297,-28.809,0.000
1605290446.367,-35.645,-31.250,-27.832,-29.297,0.000
1605290446.371,-44.922,-27.344,-31.738,-35.156,0.000
1605290446.375,-41.992,-29.785,-25.879,-31.738,0.000
1605290446.379,-26.855,-22.461,-17.090,-23.926,0.000
1605290446.383,-21.484,-26.855,-20.508,-25.391,0.000
1605290446.387,-26.367,-58.594,-20.020,-26.855,0.000
1605290446.391,-41.504,-45.410,-33.691,-39.062,0.000
1605290446.395,-42.969,-28.809,-43.457,-40.527,0.000
1605290446.398,-34.180,-27.344,-33.691,-36.621,0.000
1605290446.402,-27.832,-33.691,-29.785,-36.621,0.000
1605290446.406,-25.879,-37.598,-31.250,-30.273,0.000
1605290446.410,-30.273,-24.414,-29.785,-27.344,0.000
1605290446.414,-27.344,-27.832,-25.391,-21.973,0.000
1605290446.418,-28.809,-20.996,-31.738,-27.344,0.000
1605290446.422,-14.160,-50.293,-20.996,-21.484,0.000
1605290446.426,-3.418,-70.801,-8.789,-10.254,0.000
1605290446.430,-31.250,-27.832,-26.367,-24.902,0.000
1605290446.434,-35.156,-23.926,-32.715,-26.367,0.000
1605290446.438,-33.203,-32.227,-32.227,-30.273,0.000
1605290446.441,-36.133,-37.598,-35.156,-34.180,0.000
1605290446.445,-33.203,-30.273,-38.574,-35.156,0.000
1605290446.449,-31.250,-17.578,-25.879,-31.738,0.000
1605290446.453,-35.156,-24.414,-19.043,-24.902,0.000
1605290446.457,-30.762,-28.809,-24.902,-25.391,0.000
1605290446.461,-26.855,-32.715,-31.250,-25.879,0.000
1605290446.465,-30.273,-35.156,-30.273,-29.297,0.000
1605290446.469,-24.902,-20.508,-21.484,-19.043,0.000
1605290446.473,-22.949,-1.953,-13.672,-9.277,0.000
1605290446.477,-25.879,-22.949,-19.531,-14.160,0.000
1605290446.480,-16.602,-81.543,-26.367,-18.555,0.000
1605290446.484,-27.832,-60.059,-34.668,-30.762,0.000
1605290446.488,-49.316,-24.414,-31.738,-35.156,0.000
1605290446.492,-52.246,-26.855,-17.578,-34.668,0.000
1605290446.496,-46.875,-27.344,-14.160,-26.367,0.000
1605290446.500,-43.457,-31.250,-24.414,-25.879,0.000
1605290446.504,-40.527,-32.715,-28.320,-36.133,0.000
1605290446.508,-40.527,-34.668,-30.273,-40.039,0.000
1605290446.512,-41.016,-12.207,-31.250,-39.551,0.000
1605290446.516,-27.344,-53.223,-22.461,-21.973,0.000
1605290446.520,-24.414,-90.332,-21.973,-24.414,0.000
1605290446.523,-37.598,-25.391,-28.809,-36.133,0.000
1605290446.527,-39.062,-10.742,-24.414,-33.203,0.000
1605290446.531,-36.133,-13.672,-15.137,-31.738,0.000
1605290446.535,-33.691,-20.508,-19.531,-28.809,0.000
1605290446.539,-27.344,-29.297,-26.367,-30.273,0.000
1605290446.543,-20.508,-24.902,-20.996,-28.320,0.000
1605290446.547,-33.203,-32.715,-30.762,-32.227,0.000
1605290446.551,-41.992,-36.133,-36.133,-35.156,0.000
1605290446.555,-38.086,-34.668,-27.832,-28.809,0.000
1605290446.559,-31.250,-32.227,-30.273,-26.855,0.000
1605290446.563,-28.320,-24.902,-28.320,-29.297,0.000
1605290446.566,-34.180,-29.785,-28.809,-30.273,0.000
1605290446.570,-40.039,-43.457,-32.227,-35.156,0.000
1605290446.574,-35.645,-65.430,-23.438,-27.344,0.000
1605290446.578,-30.273,-41.992,-21.973,-20.996,0.000
1605290446.582,-34.180,-25.391,-29.785,-31.250,0.000
1605290446.586,-33.203,-23.438,-24.414,-34.180,0.000
1605290446.590,-34.180,-18.555,-16.113,-32.715,0.000
1605290446.594,-38.574,-18.555,-16.602,-30.273,0.000
1605290446.598,-40.039,-26.367,-26.367,-30.273,0.000
1605290446.602,-36.133,-39.551,-30.762,-38.086,0.000
1605290446.605,-36.621,-23.926,-31.738,-41.992,0.000
1605290446.609,-20.020,-47.852,-13.184,-16.113,0.000
1605290446.613,-10.742,-65.430,0.000,-0.977,0.000
1605290446.617,-33.691,-33.691,-24.902,-22.949,0.000
1605290446.621,-35.156,-40.039,-36.621,-32.715,0.000
1605290446.625,-30.762,-28.320,-23.926,-30.762,0.000
1605290446.629,-29.297,-9.766,-10.742,-20.508,0.000
1605290446.633,-35.645,-18.066,-15.625,-20.996,0.000
1605290446.637,-40.039,-33.203,-28.320,-30.762,0.000
1605290446.641,-37.109,-28.809,-34.668,-34.180,0.000
1605290446.645,-33.203,-29.297,-36.621,-32.227,0.000
1605290446.648,-32.227,-37.598,-35.645,-29.785,0.000
1605290446.652,-30.762,-28.809,-27.344,-26.367,0.000
1605290446.656,-21.484,-24.414,-25.879,-17.578,0.000
1605290446.660,-35.156,-32.227,-25.391,-26.367,0.000
1605290446.664,-43.945,-42.969,-11.719,-34.668,0.000
1605290446.668,-26.855,-62.500,6.348,-14.648,0.000
1605290446.672,-42.969,-43.945,-11.230,-24.902,0.000
1605290446.676,-53.223,-31.738,-28.809,-41.016,0.000
1605290446.680,-45.898,-37.598,-24.902,-41.992,0.000
1605290446.684,-39.062,-38.574,-24.414,-36.621,0.000
1605290446.688,-39.551,-37.598,-28.809,-33.691,0.000
1605290446.691,-36.621,-26.855,-21.484,-34.180,0.000
1605290446.695,-26.367,-27.832,-9.277,-20.996,0.000
1605290446.699,-33.203,-18.066,-25.879,-23.926,0.000
1605290446.703,-28.809,-91.797,-23.926,-21.484,0.000
1605290446.707,-22.949,-119.629,-4.395,-11.230,0.000
1605290446.711,-38.574,-32.715,-21.484,-22.949,0.000
1605290446.715,-37.598,-21.484,-28.320,-23.438,0.000
1605290446.719,-42.969,-33.691,-25.879,-28.809,0.000
1605290446.723,-30.273,-29.785,-19.531,-20.996,0.000
1605290446.727,-24.414,-22.949,-17.578,-14.648,0.000
1605290446.730,-43.457,-35.645,-29.785,-33.203,0.000
1605290446.734,-37.109,-26.855,-19.531,-31.738,0.000
1605290446.738,-26.855,-24.902,-18.555,-26.367,0.000
1605290446.742,-29.297,-45.410,-32.227,-36.133,0.000
1605290446.746,-27.832,-37.598,-29.297,-38.086,0.000
1605290446.750,-27.344,-18.066,-27.344,-32.715,0.000
1605290446.754,-23.926,-11.719,-31.738,-33.691,0.000
1605290446.758,-18.555,-35.645,-27.344,-33.691,0.000
1605290446.762,-4.883,-81.055,-20.020,-28.809,0.000
1605290446.766,-13.184,-46.387,-23.926,-40.039,0.000
1605290446.770,-19.531,-8.789,-17.090,-35.645,0.000
1605290446.773,7.812,12.695,2.441,-4.883,0.000
1605290446.777,-7.324,-6.836,-14.160,-18.555,0.000
1605290446.781,-33.203,-40.527,-39.551,-41.992,0.000
1605290446.785,-31.250,-30.273,-38.574,-40.039,0.000
1605290446.789,-32.715,-25.879,-33.691,-32.715,0.000
1605290446.793,-42.480,-11.230,-28.320,-24.414,0.000
1605290446.797,-23.926,-58.594,-3.418,-2.930,0.000
1605290446.801,-13.184,-86.914,0.000,0.000,0.000
1605290446.805,-35.156,-16.602,-22.461,-23.926,0.000
1605290446.809,-38.086,-10.742,-21.484,-23.926,0.000
1605290446.813,-41.016,-17.578,-24.414,-25.879,0.000
1605290446.816,-39.062,-18.066,-26.367,-30.273,0.000
1605290446.820,-43.945,-29.785,-30.762,-31.738,0.000
1605290446.824,-47.852,-32.227,-34.180,-39.062,0.000
1605290446.828,-44.434,-26.367,-32.715,-41.504,0.000
1605290446.832,-50.293,-21.484,-32.227,-36.133,0.000
1605290446.836,-42.969,-24.902,-33.691,-35.645,0.000
1605290446.840,-24.414,-24.414,-34.668,-36.133,0.000
1605290446.844,-23.438,-19.531,-30.762,-37.598,0.000
1605290446.848,-42.480,-12.207,-23.438,-45.410,0.000
1605290446.852,-47.852,-21.484,-19.531,-45.898,0.000
1605290446.855,-33.203,-74.707,-13.672,-32.227,0.000
1605290446.859,-46.387,-54.688,-28.320,-45.410,0.000
1605290446.863,-53.223,-22.461,-36.621,-60.547,0.000
1605290446.867,-53.711,-32.715,-32.715,-56.152,0.000
1605290446.871,-48.340,-32.227,-29.297,-42.480,0.000
1605290446.875,-39.062,-28.809,-20.996,-32.715,0.000
1605290446.879,-36.621,-28.809,-28.320,-39.062,0.000
1605290446.883,-29.785,-34.668,-35.156,-38.086,0.000
1605290446.887,-28.320,-15.137,-37.109,-41.504,0.000
1605290446.891,-16.602,-69.336,-25.879,-28.809,0.000
1605290446.895,-0.977,-97.656,-7.324,-5.371,0.000
1605290446.898,-15.137,-26.367,-28.320,-26.367,0.000
1605290446.902,-20.508,-26.855,-36.133,-41.016,0.000
1605290446.906,-15.137,-17.090,-32.715,-36.133,0.000
1605290446.910,-23.438,-19.043,-40.039,-33.691,0.000
1605290446.914,-33.691,-27.344,-38.086,-28.809,0.000
1605290446.918,-35.645,-24.902,-33.691,-21.973,0.000
1605290446.922,-32.715,-21.973,-25.879,-19.043,0.000
1605290446.926,-31.250,-21.484,-26.855,-25.879,0.000
1605290446.930,-40.527,-32.227,-27.344,-26.855,0.000
1605290446.934,-46.875,-27.832,-21.973,-25.879,0.000
1605290446.938,-45.898,-23.438,-19.043,-27.344,0.000
1605290446.941,-51.758,-32.227,-32.227,-38.086,0.000
1605290446.945,-42.480,-39.551,-32.715,-40.527,0.000
1605290446.949,-21.484,-61.523,-8.789,-17.578,0.000
1605290446.953,-35.156,-46.387,-18.555,-26.367,0.000
1605290446.957,-50.293,-26.367,-31.738,-41.504,0.000
1605290446.961,-47.363,-28.320,-26.367,-42.969,0.000
1605290446.965,-50.293,-35.645,-33.203,-44.922,0.000
1605290446.969,-54.688,-34.180,-40.527,-42.480,0.000
1605290446.973,-49.316,-21.973,-33.691,-34.668,0.000
1605290446.977,-44.434,-28.320,-34.180,-27.344,0.000
1605290446.980,-44.922,-21.484,-37.109,-36.621,0.000
1605290446.984,-22.949,-52.246,-11.230,-16.602,0.000
1605290446.988,-16.602,-70.801,-4.883,-5.859,0.000
1605290446.992,-38.086,-17.578,-18.555,-25.391,0.000
